V101,StateName
302419258,Oklahoma
302419350,Utah
302419547,North Carolina
302419567,Oregon
302419581,California
302419611,Wisconsin
302419615,North Carolina
302419670,New York
302419702,Illinois
302419769,Ohio
302419905,Pennsylvania
302419981,Nevada
302421630,Ohio
302421634,Ohio
302421647,Pennsylvania
302421653,Wisconsin
302421677,Florida
302421685,Missouri
302421713,Nevada
302421731,New Jersey
302421806,Texas
302421870,Texas
302421885,Arizona
302421936,Pennsylvania
302421937,Illinois
302422663,California
302422871,New York
302422932,Minnesota
302422959,South Carolina
302422996,Oklahoma
302423026,Ohio
302423032,Vermont
302423037,Indiana
302423110,Washington
302423118,Arkansas
302423156,Ohio
302423226,Tennessee
302423358,North Carolina
302423430,California
302423467,Ohio
302423471,California
302423478,Utah
302423480,Texas
302423514,Pennsylvania
302423518,Washington
302423570,New Hampshire
302423711,Indiana
302423731,South Carolina
302423802,Kentucky
302423821,Montana
302423922,North Carolina
302423930,Pennsylvania
302425297,Florida
302425538,California
302425642,South Carolina
302425683,Florida
302425696,Alabama
302425739,Illinois
302425781,Arizona
302425790,New Jersey
302425794,Hawaii
302425805,Florida
302425808,Texas
302425811,Nevada
302425817,Iowa
302425819,Arizona
302425850,Pennsylvania
302425866,Washington
302425880,California
302425888,New York
302425904,Texas
302425920,Illinois
302425941,California
302426157,New York
302427165,Oklahoma
302427170,California
302427174,Colorado
302427179,Michigan
302427219,Tennessee
302427257,Maryland
302427351,California
302427437,Hawaii
302427442,South Carolina
302427446,Ohio
302429478,Michigan
302429492,North Carolina
302429504,Wisconsin
302429506,Nevada
302429518,Iowa
302429528,New York
302429530,Ohio
302429533,Michigan
302429537,Illinois
302429541,Virginia
302429573,Washington
302429590,California
302429591,New Jersey
302429600,Michigan
302429607,Texas
302429610,Rhode Island
302429632,Arizona
302429660,Illinois
302429666,Arizona
302429673,Oregon
302429683,Wisconsin
302429690,Massachusetts
302429713,Florida
302429722,Washington
302429730,Iowa
302429731,Oregon
302429734,Ohio
302429750,Illinois
302429758,Michigan
302429833,California
302429848,Florida
302429871,Florida
302430039,Georgia
302430893,Virginia
302430947,California
302431017,West Virginia
302431070,Minnesota
302431079,California
302431128,California
302431155,Georgia
302431159,South Carolina
302431201,Tennessee
302431274,Pennsylvania
302431296,New Jersey
302431300,Alabama
302431313,Virginia
302431319,California
302431493,Arkansas
302431530,Iowa
302431636,New York
302431664,Oklahoma
302432837,North Carolina
302433030,North Carolina
302433034,Arizona
302433038,South Dakota
302433042,Washington
302433045,California
302433048,Massachusetts
302433052,California
302433079,Oregon
302433103,Texas
302433115,North Carolina
302433151,Washington
302433154,Massachusetts
302433160,Georgia
302433194,Michigan
302433195,California
302433204,Pennsylvania
302433205,New Mexico
302433228,Indiana
302433245,Washington
302433265,Texas
302433295,Washington
302433306,California
302433324,Florida
302433327,Washington
302433329,Texas
302433344,Arkansas
302433356,Pennsylvania
302433360,Maryland
302433425,New Jersey
302433699,Illinois
302434423,Florida
302435892,North Carolina
302435912,North Carolina
302435964,Colorado
302435985,Mississippi
302436029,Texas
302436058,California
302436063,Arizona
302436072,Florida
302436109,Pennsylvania
302436159,Oregon
302436161,Arizona
302436166,New York
302436173,Florida
302436204,Utah
302436223,Pennsylvania
302436258,Florida
302436312,North Carolina
302436322,Florida
302436323,Florida
302436332,Nebraska
302436338,Illinois
302436369,Arizona
302436387,California
302436398,California
302436413,Wisconsin
302436433,Oregon
302436476,Washington
302436492,California
302436996,New Jersey
302437689,North Carolina
302437821,South Carolina
302439467,Oregon
302439515,Florida
302439539,Wisconsin
302439549,Pennsylvania
302439565,Illinois
302439580,Maine
302439643,Texas
302439657,Delaware
302439673,Pennsylvania
302439675,Florida
302439696,Arizona
302439704,California
302439728,New Jersey
302439798,South Carolina
302439832,Virginia
302439839,Florida
302439850,North Carolina
302439861,California
302439866,California
302439889,Arizona
302439903,West Virginia
302439905,Indiana
302439913,Wisconsin
302439941,California
302440038,Nebraska
302440040,Ohio
302440056,Florida
302440107,New Mexico
302440118,Georgia
302440147,Pennsylvania
302440460,California
302441046,Virginia
302442490,California
302443088,Kansas
302443409,Kentucky
302443441,Illinois
302443446,Kansas
302443452,Missouri
302443453,Ohio
302443518,Illinois
302443572,New York
302443625,California
302443636,Delaware
302443662,California
302445741,Tennessee
302445880,North Carolina
302445968,New Hampshire
302446010,Pennsylvania
302446074,Michigan
302447415,New York
302448387,New Hampshire
302448428,Florida
302448429,Colorado
302448463,Colorado
302448486,Washington
302448537,Massachusetts
302448539,Illinois
302448544,Iowa
302448547,Missouri
302448551,New York
302448580,Pennsylvania
302448612,Colorado
302448679,Ohio
302448681,Oregon
302448695,Pennsylvania
302448717,North Carolina
302448723,Arizona
302448760,Maryland
302448766,California
302450059,Ohio
302450063,Massachusetts
302450079,Washington
302450773,California
302450992,South Dakota
302451031,California
302451074,Iowa
302451096,Washington
302451119,Iowa
302451128,Indiana
302451134,Florida
302451166,Ohio
302451215,Oklahoma
302451278,Maryland
302451279,New Hampshire
302451285,Massachusetts
302451306,Ohio
302451315,Iowa
302452647,Indiana
302453363,New York
302453372,Nevada
302453708,California
302453767,Colorado
302453777,Ohio
302453786,Pennsylvania
302453797,Utah
302453888,Louisiana
302453894,Maryland
302455955,Illinois
302457132,Ohio
302457164,California
302457218,North Carolina
302459061,New Hampshire
302459205,Ohio
302459624,Washington
302460795,North Carolina
302461892,Colorado
302461901,Ohio
302461973,California
302461996,Washington
302462006,New York
302462068,Washington
302462092,Wisconsin
302463684,Texas
302465557,Missouri
302465561,Arkansas
302466037,Indiana
302466667,Florida
302467812,Maryland
302467825,Pennsylvania
302467826,Nevada
302467831,Michigan
302467836,Alaska
302468602,Massachusetts
302470751,Connecticut
302470755,Massachusetts
302471171,Illinois
302471482,Texas
302471494,Tennessee
302471511,Texas
302471517,Texas
302471522,Oklahoma
302471523,Georgia
302471546,Illinois
302471551,Florida
302471557,Texas
302471568,Tennessee
302471617,Pennsylvania
302471629,Georgia
302471702,Virginia
302471733,Nevada
302471753,Florida
302471764,Maine
302471775,Tennessee
302471782,California
302471784,California
302471785,Connecticut
302471795,Arizona
302471799,Maine
302471801,Texas
302471810,Kansas
302471822,West Virginia
302471826,Virginia
302471833,Illinois
302471836,North Carolina
302471846,California
302471853,Texas
302471862,Kansas
302471890,Florida
302471895,Florida
302471898,New York
302471902,Florida
302471904,New Mexico
302471909,Pennsylvania
302471914,Arizona
302471916,Delaware
302471925,Florida
302471927,New Hampshire
302471938,Illinois
302471939,Illinois
302471945,New York
302471949,Nevada
302471955,Wisconsin
302471958,New Jersey
302471959,Oregon
302471960,Pennsylvania
302471967,New Jersey
302471977,California
302471986,California
302471991,West Virginia
302471993,California
302471996,California
302471999,Massachusetts
302472007,Maryland
302472022,Wisconsin
302472029,Ohio
302472048,Georgia
302472050,Wisconsin
302472063,New Hampshire
302472069,Illinois
302472076,Arizona
302472080,Ohio
302472081,Nevada
302472094,Arkansas
302472109,Colorado
302472130,Kentucky
302472133,Florida
302472137,New Jersey
302472143,Kentucky
302472146,Pennsylvania
302472152,Texas
302472156,New York
302472166,Kentucky
302472177,Georgia
302472181,Michigan
302472183,South Carolina
302472196,Georgia
302472198,Arizona
302472205,California
302472217,Connecticut
302472229,Kansas
302472234,Iowa
302472243,Minnesota
302472252,Wyoming
302472257,Louisiana
302472264,Massachusetts
302472271,Missouri
302472280,Ohio
302472285,Vermont
302472289,California
302472293,Washington
302472303,Washington
302472315,Pennsylvania
302472316,Minnesota
302472320,California
302472331,South Carolina
302472334,Ohio
302472336,California
302472349,Florida
302472350,Wisconsin
302472353,Alabama
302472357,Texas
302472362,New York
302472365,Nevada
302472376,North Carolina
302472387,Ohio
302472388,Minnesota
302472390,North Carolina
302472435,Georgia
302472446,Georgia
302472451,Nevada
302472464,California
302472468,Washington
302472470,Iowa
302472476,Connecticut
302472485,Kentucky
302472496,New York
302472509,Washington
302472513,Florida
302472515,Illinois
302472528,Wisconsin
302472529,Arizona
302472539,Pennsylvania
302472552,Indiana
302472556,Colorado
302472557,Virginia
302472559,Illinois
302472562,New York
302472563,Kansas
302472565,Massachusetts
302472566,Nevada
302472579,Arizona
302472586,Oregon
302472591,Maryland
302472608,Ohio
302472633,Missouri
302472636,West Virginia
302472638,Pennsylvania
302472640,New Jersey
302472642,Georgia
302472646,Tennessee
302472656,North Carolina
302472664,New York
302472668,Wisconsin
302472679,Nevada
302472684,Montana
302472686,Florida
302472707,Montana
302472717,Washington
302472718,California
302472758,Washington
302472765,Vermont
302472767,Pennsylvania
302472822,North Carolina
302472875,New York
302472888,North Carolina
302472897,Michigan
302472902,Florida
302472904,South Carolina
302472906,Florida
302472915,Florida
302472921,Texas
302472932,Washington
302472953,Georgia
302472957,Michigan
302472963,Texas
302472976,Florida
302472977,Kentucky
302472979,Maryland
302472982,Virginia
302472988,New York
302472990,Missouri
302473001,Utah
302473004,Texas
302473043,New York
302473104,Michigan
302473109,Delaware
302473112,Colorado
302473116,West Virginia
302473121,Wisconsin
302473127,Mississippi
302473135,Illinois
302473143,Pennsylvania
302473182,Florida
302473187,Florida
302473191,Florida
302473201,Florida
302473204,Arkansas
302473206,Colorado
302473216,Virginia
302473224,Maine
302473243,Kentucky
302473250,Virginia
302473254,Florida
302473256,California
302473262,Pennsylvania
302473266,Texas
302473273,New Hampshire
302473280,Ohio
302473282,North Carolina
302473285,Virginia
302473291,West Virginia
302473298,Oklahoma
302473312,Nevada
302473320,Washington
302473323,Utah
302473324,New York
302473325,New York
302473328,Indiana
302473329,Florida
302473331,Virginia
302473343,North Carolina
302473346,Idaho
302473371,Ohio
302473372,Oregon
302473374,West Virginia
302473375,North Carolina
302473386,Michigan
302473388,New Jersey
302473391,California
302473392,California
302473393,Minnesota
302473397,Virginia
302473398,Virginia
302473399,Florida
302473405,Florida
302473408,Iowa
302473410,Oregon
302473411,Texas
302473414,Kentucky
302473415,Washington
302473420,Virginia
302473422,Michigan
302473425,Maryland
302473434,California
302473440,North Carolina
302473443,Indiana
302473451,Washington
302473455,Connecticut
302473476,New Hampshire
302473499,New York
302473507,Missouri
302473514,Idaho
302473516,Washington
302473535,Delaware
302473542,Ohio
302473548,Colorado
302473557,Florida
302473563,Florida
302473565,Texas
302473569,Ohio
302473570,Texas
302473572,Massachusetts
302473582,Tennessee
302473594,New Mexico
302473595,Kentucky
302473598,Pennsylvania
302473600,Arkansas
302473606,Iowa
302473636,Indiana
302473643,Texas
302473645,Indiana
302473660,Oregon
302473663,Michigan
302473674,Iowa
302473683,South Carolina
302473687,Louisiana
302473690,Washington
302473702,Washington
302473704,Massachusetts
302473706,Texas
302473713,Idaho
302473724,Florida
302473727,Arizona
302473770,Arizona
302473775,New Jersey
302473779,Hawaii
302473791,Georgia
302473792,Pennsylvania
302473799,Washington
302473806,Nevada
302473811,Florida
302473815,Georgia
302473829,Florida
302473835,North Carolina
302473849,Ohio
302473856,Pennsylvania
302473858,California
302473877,Michigan
302473882,North Carolina
302473885,Rhode Island
302473888,Maryland
302473894,Texas
302473935,New York
302473947,Michigan
302473953,Texas
302473957,California
302473992,Texas
302474028,North Carolina
302474057,Oregon
302474069,California
302474076,Florida
302474082,Texas
302474084,Wisconsin
302474085,Virginia
302474095,Kansas
302474099,Massachusetts
302474100,Arizona
302474113,Pennsylvania
302474140,Rhode Island
302474160,Arizona
302474164,Florida
302474209,Michigan
302474239,Michigan
302474286,Illinois
302474309,Tennessee
302474312,New Jersey
302474322,South Carolina
302474329,Texas
302474356,Florida
302474362,Georgia
302474383,Ohio
302474388,Florida
302474397,West Virginia
302474405,Texas
302474415,Arizona
302474419,Missouri
302474428,North Carolina
302474431,Missouri
302474433,Massachusetts
302474436,Wyoming
302474448,Missouri
302474451,Utah
302474452,California
302474462,Colorado
302474464,Illinois
302474469,Georgia
302474490,Georgia
302474491,New York
302474496,Louisiana
302474500,North Carolina
302474505,Arizona
302474512,Mississippi
302474516,Florida
302474529,New York
302474535,Missouri
302474538,Alaska
302474541,Hawaii
302474556,Florida
302474557,Alabama
302474559,Georgia
302474568,Georgia
302474569,Illinois
302474571,Florida
302474604,Massachusetts
302474618,New Jersey
302474621,Illinois
302475471,Pennsylvania
302475980,Washington
302476185,Michigan
302476194,Arkansas
302476202,Massachusetts
302476216,Colorado
302476218,Illinois
302476229,California
302476240,Connecticut
302476241,Illinois
302476260,California
302476267,Indiana
302476271,Indiana
302476320,Texas
302476331,New York
302476349,Texas
302476355,Pennsylvania
302476363,Georgia
302476370,South Carolina
302476375,Pennsylvania
302476395,Ohio
302476416,South Carolina
302476423,Pennsylvania
302476440,West Virginia
302476461,Illinois
302476465,Missouri
302476493,Oklahoma
302476500,Texas
302476519,Massachusetts
302476526,Louisiana
302476530,Florida
302476544,Florida
302476550,Colorado
302476556,North Carolina
302476557,Arizona
302476559,Minnesota
302476570,Florida
302476580,Alaska
302476584,Virginia
302476589,Michigan
302476600,Illinois
302476602,North Carolina
302476615,Virginia
302476621,Oregon
302476624,Ohio
302476633,Missouri
302476644,Alabama
302476646,California
